,track_id,track_name,artist_id,artist_name,album_id,duration,popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_mins
4088,3e7LQvyW617yxNW6mm0XdA,Drilla,6XkvdLYwlPQRPIaxqPYdFr,Mo2crazee,79Gy4UsASn0qQTxx1hVVgp,185051,56,0.903,0.419,1,-10.277,0.111,0.23,0.0,0.0972,0.134,119.979,3.0841833333333333
4090,1AP7yzd4qSdKVcupPC827R,Clear - Shawn Wasabi Remix,2exudSjTjUksRJhnF5JZYn,Pusher,3LpfB9oslcNreI52eSrkMo,175265,67,0.79,0.939,6,-1.802,0.0571,0.5489999999999999,0.218,0.636,0.4029999999999999,102.044,2.9210833333333333
4091,2IePEfMAtqWS6rLXXFZIgI,"His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna)",6MPCFvOQv5cIGfw3jODMF0,Internet Money,1arPptaPtDyBisMtMBe2q6,224042,80,0.792,0.7070000000000001,7,-5.218,0.0623,0.1159999999999999,0.0,0.12,0.408,134.997,3.7340333333333335
4096,3KcbXmpme14EXzArkwglT8,DJ De Yang Gatal Gatal Sa - Odading Remix Anjing Banget,3nEYSiH8DwMKTgOSGbD0SZ,Aldo Bz,2ySBw1CZWWoLAAtdOQgmNa,361093,41,0.962,0.924,0,-1.898,0.0409,0.288,0.0027,0.0824,0.983,133.016,6.0182166666666665
4098,0f3daESidUnhjWTRWMea9t,Budots Dance,04TgnlIyHhI5eGhmrhUHCQ,Vicente Mejillano Jr,5jwnmQcoeva52l8yGrujzc,120844,30,0.836,0.993,1,-1.592,0.0428,0.00398,0.0566,0.2319999999999999,0.882,140.003,2.0140666666666664
4100,0fgZUSa7D7aVvv3GfO0A1n,Post to Be (feat. Chris Brown & Jhene Aiko),0f5nVCcR06GX8Qikz0COtT,Omarion,13QoXGJgs22WiDG1NWT00D,226580,72,0.733,0.6759999999999999,10,-5.655,0.0432,0.0697,0.0,0.208,0.701,97.448,3.7763333333333335
4101,5yYV7pSaVaMdCOtx8fksc1,Intro (Real Love),1I2O1hTFF1JXLnuvIn2IXl,Brandz,17RR2AT87P8UELwlelwM7b,99350,66,0.757,0.648,5,-11.47,0.196,0.0615,0.0,0.11,0.128,92.359,1.6558333333333333
4102,3x4Zx0rPoW6kErSDK8SSnW,My Way,7HkdQ0gt53LP4zmHsL0nap,Ella Mai,3o09FMrUQ5TVBUYb6msCMi,191981,68,0.812,0.46,5,-6.316,0.173,0.0994,0.0,0.114,0.193,100.042,3.199683333333333
4105,2XcXeVg89HLC4n4GO1hai6,Love Me Later,1fYdgyGBrMIEML5cuo5FpZ,Natasha Mosley,0qsAozffD58jerqjXwgRAc,217150,60,0.617,0.456,9,-5.2010000000000005,0.0466,0.457,0.0,0.0913,0.134,120.079,3.619166666666666
4106,7x8h0hzwmAIvUcrgUrwwdH,Wet (She Got That…),5Berubt6ysOy2LCMyqhmXP,YFN Lucci,4ZAcg9Y4vCRGrkTWroSKsk,210676,61,0.718,0.624,1,-6.8020000000000005,0.13,0.2269999999999999,0.0,0.31,0.373,127.916,3.5112666666666668
4107,4anYbrONGb2S6NVTjzLqW7,Dilemma (Remake),3wVXTWabe3viT0jF7DfjOL,Vedo,5aM8OSY0M1dbwBemYO96jh,179331,59,0.6,0.632,2,-6.062,0.429,0.173,0.0,0.108,0.3329999999999999,82.536,2.98885
4108,423NhOTzoqgeaIJbrUzSoo,On The Way (feat. Mila J),5ZS223C6JyBfXasXxrRqOk,Jhené Aiko,1JsySWOa2RchsBB2N4313v,222600,67,0.575,0.4429999999999999,7,-11.626,0.28,0.7559999999999999,0.0,0.109,0.6579999999999999,113.862,3.71
4110,6CTWathupIiDs7U4InHnDA,Trip,7HkdQ0gt53LP4zmHsL0nap,Ella Mai,67ErXRS9s9pVG8JmFbrdJ0,213993,75,0.477,0.61,11,-5.627999999999999,0.144,0.225,0.0,0.107,0.358,79.882,3.56655
4113,2k0e6dy1tx7fE6m126Ydfw,Ice Cream (with Selena Gomez),41MozSoPIsD1dJM0CLPjZF,BLACKPINK,7nZPZCnwS90jrRjGNjzv4D,175813,49,0.7909999999999999,0.733,9,-3.852,0.35,0.0305,0.000169,0.0423,0.913,159.974,2.9302166666666665
4114,5TV96lkS2NF6kzILjORzLs,Baby It's You - 2018,5xuNBZoM7z1Vv8IQ6uM0p6,JoJo,1kBeLaqLbXDFFnkYWH1ayn,188293,61,0.858,0.607,1,-4.199,0.118,0.0169,3.97e-05,0.0777,0.821,119.986,3.1382166666666667
4120,4mUoYd1F53Sml4JDdSoKIV,Ma boy,5Q0U6ogBrMX2oxmxy5OTzU,SISTAR19,7Jxv3EPhYBh6zevT4eUZQo,197224,29,0.745,0.753,7,-4.886,0.063,0.356,3.95e-06,0.103,0.723,89.913,3.2870666666666666
4121,44M8gY48QHhvc6vn5be10N,Me Love,6S0dmVVn4udvppDhZIWxCr,Sean Kingston,1y6Vw5HI0HmLOY2EtzLiPh,204293,53,0.66,0.847,1,-3.25,0.191,0.0628,0.0,0.1119999999999999,0.925,180.01,3.4048833333333333
4122,6EpRaXYhGOB3fj4V2uDkMJ,Strip That Down,5pUo3fmmHT8bhCyHE52hA6,Liam Payne,2mnDyPSNM02LMvniaMWnLl,204502,1,0.8690000000000001,0.485,6,-5.595,0.0545,0.246,0.0,0.0765,0.527,106.028,3.4083666666666668
4124,4IloogSsqMLMjXnpTDmRkg,Panaginip Lang,7F9FobwEoTXZRdi1MAUFjX,Alex Gonzaga,2kYoF0vPBAoCn7CuY5u7PN,226400,42,0.617,0.718,1,-5.705,0.0519,0.175,2.68e-05,0.1119999999999999,0.618,94.868,3.773333333333333
4129,0JXJiVinO21PJUrunf6dAQ,Don't Rush - Remix,1dXyyDButMVteLKOOVqz6Z,Eduardo Luzquiños,7M4K3l7WADxZLlxJ8wFvyB,146000,68,0.93,0.579,1,-4.149,0.0917,0.0295,0.0201,0.0709,0.482,102.022,2.433333333333333
4130,2FHccPrQK8vjP5bBFn4aSS,Work 2.0 - TikTok Remix,1dXyyDButMVteLKOOVqz6Z,Eduardo Luzquiños,42TjMIXYbc3vWpEfO1vWq5,199587,41,0.615,0.754,5,-7.967,0.294,0.0136,0.000664,0.198,0.562,121.527,3.32645
4131,5D6sWZO669PVDLknnDLhKC,Copines Slowed - Remix,1dXyyDButMVteLKOOVqz6Z,Eduardo Luzquiños,5gSTmH9OkztMFMtI1Sj5GR,177000,19,0.746,0.606,6,-8.901,0.146,0.221,0.0,0.0963,0.887,171.11900000000003,2.95
4132,2DdOns4tyNUbxDtTjbeOza,Te Quiero - TikTok Remix,1dXyyDButMVteLKOOVqz6Z,Eduardo Luzquiños,5O1oylmTJXpX7HUc8NdXvC,263983,54,0.847,0.659,1,-3.575,0.0592,0.0383,0.0,0.0806,0.914,97.979,4.3997166666666665
4133,1OZmb0Z2epCYNMJA7ncv1M,Doja x Calabria - TikTok Mashup,1dXyyDButMVteLKOOVqz6Z,Eduardo Luzquiños,4uemcNRD0tJ0gl8Fgbznd8,87633,14,0.586,0.8370000000000001,8,-9.332,0.4379999999999999,0.129,0.0,0.213,0.755,126.39,1.46055
4134,4FN7KdLzXljmd76SEbmpzE,Fiesta (The Dance Song),6vZKj9U4vIetFGznCpxVN5,Karl Wine,7qsFoVXbLnRy0UgctLnr0r,127706,38,0.911,0.885,9,-3.571,0.0747,0.536,2.15e-06,0.233,0.909,108.994,2.128433333333333
4135,3ialBz73C1Tj2VHONrCvyn,Pruuum (Tommy Driker),5lqCThgXwUH6vTzdVy9Vc9,RuskieBanana,1w1Lc1mEd08o7b7AipgQJJ,251036,44,0.872,0.71,1,-6.406000000000001,0.0788,0.0377,2.75e-06,0.225,0.606,93.991,4.183933333333333
4136,37LTfqQ7wVOV4UOHSdYscs,Intenso Boom Boom,0ZpbXB0r9gEkUuljKA1FTL,Dj Smith Casma,2eCaE0BIku0dP7yc82Kctu,139352,44,0.863,0.563,8,-8.317,0.305,0.0429,0.0021899999999999,0.104,0.964,84.995,2.3225333333333333
4137,0qOiJeHrPNVry5UQhbnWkv,Beautiful Girls - Tik Tok Remix,1dXyyDButMVteLKOOVqz6Z,Eduardo Luzquiños,4ZOAKdRU8e2Zi2J6URiPpG,238000,44,0.879,0.494,4,-11.394,0.0823,0.185,0.00251,0.359,0.784,129.967,3.966666666666667
4139,3colNfjdT91T9xXvmW5gu1,Needed Me - Remix,5QEfcYQqxs4AbkbSCT95To,Dj Tiktokker,7bj0vS0iriDZQ0wzHB48eR,157113,61,0.705,0.757,0,-6.303999999999999,0.166,0.0072599999999999,7.5e-05,0.377,0.6809999999999999,62.5,2.61855
4140,6ZBlzRKbfOex0VcxuuMWJm,Ella Quiere Hmm... Haa... Hmm - Tik Tok Remix,1dXyyDButMVteLKOOVqz6Z,Eduardo Luzquiños,7zIMmSeesHeNsSEdJAPVSQ,234725,52,0.782,0.86,6,-1.898,0.0364,0.1169999999999999,0.000274,0.366,0.638,99.99,3.912083333333333
4143,07vA3TFr3WNKHrgK8579e5,Va Va Vroom Vroom,4rz7MkjBmFsmsnhKqHC2Xw,DJ Bryanflow,7AgXS7ffH9igFw48hi72rY,184842,44,0.8370000000000001,0.8759999999999999,2,-6.506,0.0489,0.344,0.0543,0.0595,0.941,102.962,3.0807
4144,49FGKkbRviEHs4F5HknZSW,Ay Rico Rico Vs Culo,5VS13SSoZXRProMtUjY5dr,DJ Luc14no Antileo,2V1ugTJJEd13rg8CsGVVW9,132000,46,0.933,0.8440000000000001,11,-6.555,0.11,0.0164,0.0023899999999999,0.0722,0.8290000000000001,120.019,2.2
4145,0MX89xjR4BSefCXk94WIyt,Tampa Curhat Beat / Baila - Tik Tok Remix,1dXyyDButMVteLKOOVqz6Z,Eduardo Luzquiños,1mjhsap2iTpArpVenDOedC,269396,34,0.634,0.904,8,-6.819,0.184,0.0854,0.195,0.18,0.599,126.894,4.489933333333333
4146,0oxTGP7q9TmPiwwsRtQoQe,Se Acabó La Cuarentena - Remix,1dXyyDButMVteLKOOVqz6Z,Eduardo Luzquiños,2OeARxXB7bP6MHQvu4E4aM,171191,33,0.8109999999999999,0.871,4,-5.115,0.0954,0.00214,0.145,0.079,0.836,127.962,2.8531833333333334
4147,10VrCFu16lIduQpQrVgF2U,Whisky Cola,49FdObF7CNlFtyAv0i6FBz,Vanfire,4ogzZPyL12OcCt1XwkPp6H,297500,29,0.94,0.8220000000000001,9,-6.44,0.0493,0.4379999999999999,0.00514,0.2,0.8,104.992,4.958333333333333
4148,0vQHE2Ng0gzwAriLoCGIN1,Ikan Hiu Makan Tomat,4Hk8SibA8GQbfSHb85FU1L,Maykel Mantow,6bNvbWx50EkyEEz0PgHVDL,129408,35,0.968,0.8909999999999999,5,-2.635,0.0492,0.226,0.0139999999999999,0.0502,0.981,130.064,2.1568
4149,3t6UF9MDgrgcTOkHVAh4zb,Oh Owa Abu Salsa,5rSjQ8u6HIZJDJmn4kxy8F,kingpuntocom beats,4woTmBW6erGZ3JNAy8nsza,186961,29,0.7979999999999999,0.7290000000000001,11,-9.723,0.1009999999999999,0.846,0.6,0.0672,0.972,130.001,3.116016666666667
4151,3cZ5Eane3Is1raqWYfa54C,Prrum - Remix,3v5HBVyjlmrJu6JNCpAXqR,Dj Raulito,4QNK77UjMVqDmiPuHEQGA6,115110,35,0.906,0.8440000000000001,5,-3.181,0.233,0.0565,1.63e-06,0.679,0.603,95.923,1.9185
4152,5Q0MV4VIqR8792dvW0mKXs,Madan (Siren Jam),0oNrNJk1WEVKDpbz4bw54T,Haska,1bEdPmZ041RBDpsC65JE9R,127975,51,0.872,0.731,10,-5.206,0.053,0.0066799999999999,0.0459,0.244,0.77,122.999,2.1329166666666666
4153,1QCLBCIbfksbHAzhuVGvcp,Acompanha o Grave,6F5Z4YcFqufzLD2fRsIOhZ,Mc Lele,1HmlMCl532FhafuSMbtlFW,188769,41,0.691,0.91,6,-0.153,0.0958,0.181,0.0002189999999999,0.0658,0.537,131.951,3.14615
4154,6TQI7r4NnlbedCpICo2cAI,Pokemon Aki Aki,24euVOj1PCRl5SLjmmfjhX,Dj Yaksy,2kmJwD1QIH0p9bTTApKwgb,297815,38,0.772,0.889,10,-3.906,0.031,0.0605,0.423,0.187,0.8640000000000001,134.106,4.963583333333333
4155,3U1zkvBSfp0OZPKblwsSJy,Hadal Ahbek Slowed (Rapapa Parapa Rapa),1BnwMOgZYu1u38zXGQzM79,Gabi Riveros,14BmnOrotXbTQszelblHGR,217870,34,0.757,0.447,0,-9.489,0.0602,0.254,0.00443,0.282,0.556,180.227,3.631166666666666
4156,4saklk6nie3yiGePpBwUoc,Dynamite,3Nrfpe0tUJi4K4DXYWgMUX,BTS,2qehskW9lYGWfYb0xPZkrS,199053,91,0.746,0.765,6,-4.41,0.0993,0.0112,0.0,0.0936,0.737,114.044,3.31755
4158,2fDU6OzMHcXumNBJ2fIjtH,Lemon Tree,5dLfdoRqimRnbTC19bdbRD,Gustixa,4t8aTIMaJmjcxQWAKeRX6G,158703,56,0.784,0.482,0,-9.342,0.0405,0.821,0.893,0.5329999999999999,0.282,122.051,2.64505
4159,2MJz8BxxMsERULatmBikDH,At My Worst,1W7FNibLa0O0b572tB2w7t,Pink Sweat$,74UvOvL6L4tZbYFtY759ZG,170344,77,0.813,0.415,0,-5.926,0.0349,0.777,0.0,0.131,0.667,91.921,2.839066666666666
4160,6zLTZHZBoNsU5rwGpQBzXs,DYWB (Drink Your Water Bitch),6HqBqtvU8rn9FuGl11NPIW,mimiyuuuh,6C7zaOoqiC4tXJcINmsH2Z,164493,41,0.948,0.7090000000000001,11,-5.596,0.0856,0.0521,0.00356,0.0834,0.474,120.075,2.74155
4161,5jrdCoLpJSvHHorevXBATy,Dark Horse,6jJ0s89eD6GaHleKKya26X,Katy Perry,5MQBzs5YlZlE28mD9yUItn,215672,76,0.645,0.585,6,-6.122000000000001,0.0513,0.00314,0.0,0.165,0.353,131.931,3.594533333333333
4162,4lS8vbVu0gT5QH9LiCZdnA,Don't Start Now,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,7eG6JYHuQicVV0dnCuPH2L,183290,0,0.7929999999999999,0.7929999999999999,11,-4.521,0.083,0.0123,0.0,0.0951,0.679,123.95,3.0548333333333333
4163,7FUDzMiK3ZkGHZjcsuAHIA,Kabet,3ID2V4b0oGSEbwPENAsdbG,Gagong Rapper,20g8TEGwr1yWvGOnPYLWgy,317309,23,0.7240000000000001,0.355,0,-16.528,0.0378,0.6920000000000001,1.99e-05,0.0994,0.638,79.977,5.288483333333334
4164,1Hu42ZLWG9dHaVOPiWyEmE,Beautiful Scars,2Q9c6ETFOkDDTy53U7DIgr,Maximillian,1mTP6AfzT0v0eaihtcXOxe,194757,69,0.706,0.457,4,-8.667,0.0597,0.369,0.0,0.106,0.427,144.96200000000002,3.24595
4165,5o5lBGueqHIRkiWRgNc3gE,Chicken Wing,182llcVnhxpVBBmfSElMHX,Cameron Sanderson,53cwoh24FqIournwf79byg,174656,34,0.584,0.68,8,-6.579,0.0433,0.601,0.0,0.166,0.507,95.078,2.9109333333333334
4166,0jqBSdYArE8Rq0Boy6Rvuf,Bella Poarch's Chicken Wings,2z9t3WN36SjotkNmZHcYR9,OT BEATZ,2QR8C31XMoS1L1uTZX7lii,79124,23,0.718,0.552,8,-7.77,0.0783,0.0211,0.000154,0.087,0.308,100.046,1.318733333333333
4170,1NUw61RX4Wtmxw7CLiP4kP,Paubaya,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,0jIt32srcZv1X5ToMG3f8E,282490,64,0.373,0.245,5,-12.45,0.0354,0.7659999999999999,0.000365,0.0768,0.174,127.067,4.708166666666667
4177,1D4PL9B8gOg78jiHg3FvBb,Love Story,06HL4z0CvFAxyc27GXpf02,Taylor Swift,3EzFY9Rg0PpbADMth746zi,236266,76,0.617,0.741,2,-3.97,0.0311,0.131,0.0,0.0772,0.306,118.984,3.937766666666666
4181,7mD3FAnyIrB28pzO0WFF0E,Panalo - Pacquiao Version,1IQ4CjwKkdARjL5KtYiMt4,Ez Mil,2AFJvJg7na0z4gznRIgJCp,214280,44,0.6940000000000001,0.79,2,-4.134,0.128,0.015,0.0,0.0861,0.53,139.929,3.571333333333333
4183,3pB1nffOev19RaUwKCoNkr,Iko Iko (My Bestie and Your Bestie Sitting by the Fire),2uCsH4JNHrT3uoSJX8a92Y,Anthem Hits Platinum,1gQDDUtvQ4qHmvklEcuHEI,176878,60,0.8690000000000001,0.848,5,-4.615,0.0579999999999999,0.446,0.000293,0.0905,0.948,104.934,2.947966666666667
4188,4MAHq98IR2Pv4aaJJmefcC,Pusing Pala Barbie - Akimilaku Remix,7gvfwZpt5Xe7wwRskHZZtV,Claud Musik Indonesia,165SgpfygpsRTAksutdDOa,308235,32,0.84,0.887,9,-3.836,0.0582,0.0202,0.5820000000000001,0.1119999999999999,0.961,129.97,5.13725
4191,1j4kHkkpqZRBwE0A4CN4Yv,Dusk Till Dawn - Radio Edit,5ZsFI1h6hIdQRw2ti0hz81,ZAYN,5l5gR4rh26QI3fijGFTDrp,239000,81,0.258,0.437,11,-6.593,0.039,0.1009999999999999,1.27e-06,0.106,0.0967,180.043,3.983333333333333
4192,5i3pIDBLDc1tSCyVxxo151,Habits (Stay High) - Hippie Sabotage Remix,4NHQUGzhtTLFvgF5SZesLK,Tove Lo,64TLRZtPXB8eiqj3HHIEJF,258933,54,0.735,0.6859999999999999,4,-7.562,0.0366,0.00108,0.871,0.0933,0.0656,121.011,4.31555
4193,0YveezON7jpiaHA8fnUHxN,Roundabout - 2003 Remaster,7AC976RDJzL2asmZuz7qil,Yes,0dZF93WHyOhTWjz5EWM7yG,510573,65,0.41,0.7609999999999999,4,-9.453,0.0687,0.0685,0.00772,0.0758,0.392,132.923,8.50955
4194,7GVUmCP00eSsqc4tzj1sDD,Come and Get Your Love - Single Version,0w7HLMvZOHatWVbAKee1zF,Redbone,5Gf5m9M6RiK2lkjpbP0xRu,205933,77,0.731,0.804,11,-7.621,0.0473,0.172,0.00028,0.0685,0.957,107.383,3.4322166666666667
4195,6lOWoTqVnAWXchddtTH31W,Leave a Light On,7z2avKuuiMAT4XZJFv8Rvh,Tom Walker,3pczowjToa5SYsI6Th4KO8,185863,74,0.586,0.624,5,-5.946000000000001,0.113,0.0153,1.78e-06,0.133,0.267,68.976,3.0977166666666665
4196,7lQWRAjyhTpCWFC0jmclT4,Gangsta's Paradise,3y24n3XhZ96wgwRXjvS17T,Coolio,0fYctMs4EvoEqzDh8Kmg5g,240693,84,0.647,0.514,8,-10.05,0.0593,0.0655,0.0,0.3979999999999999,0.387,79.97399999999999,4.01155
4197,2ab4xGVMBb14NpPrj4xDq5,Money Mouf,5LHRHt1k9lMyONurDHEdrp,Tyga,6dn11fbycq7fhBCfS8GBRG,211703,65,0.968,0.7929999999999999,10,-4.645,0.256,0.0013599999999999,0.0,0.0814,0.7929999999999999,105.012,3.528383333333333
4199,1Kv5BK09yyab9sRem6w2VY,When I ruled the world X Let Me See Your Hips Swing,3GlDGYz9LvnYbHMUQcpnyu,Facemask Time,7iJSviJO7vPgFNIYL0WNT6,193071,14,0.609,0.835,8,-4.555,0.0936,0.156,0.000782,0.53,0.64,150.04399999999998,3.21785
4200,0agwJVZQN3gIdB4gKHBGeU,Looking Like That,7BJYwgRr5jyyEzvXJx4YSd,Sebastian Rhodes,4tFfac8C7EeLrEto5tDuSY,120790,24,0.789,0.379,9,-15.723,0.474,0.408,0.0,0.241,0.546,160.046,2.0131666666666668
4201,4hLul1TOUOMLmfYS9r2sqf,Filipina Aye,1NIQyQhhLxI07lSrY00HVB,Je,2glNu6vXlMr3H2ZsfTfb9z,240000,42,0.725,0.384,7,-13.985,0.0973,0.591,0.0,0.122,0.619,80.01899999999999,4.0
4202,7iDa6hUg2VgEL1o1HjmfBn,Meant to Be (feat. Florida Georgia Line),64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,6t5D6LEgHxqUVOxJItkzfb,163870,78,0.643,0.7829999999999999,10,-6.457999999999999,0.0856,0.047,0.0,0.083,0.579,154.084,2.7311666666666667
4205,5vlEg2fT4cFWAqU5QptIpQ,Replay,5tKXB9uuebKE34yowVaU3C,Iyaz,698AdfGuOthKXXvvHla9bf,182306,73,0.706,0.7509999999999999,9,-6.323,0.0708,0.173,0.0,0.168,0.195,91.031,3.0384333333333333
4206,7hmvSpZSdBAaJmy0pHcGwh,Ehu Girl,3Je8tRazTtqZxGkbeJDGL8,Kolohe Kai,3m89meycBx0T7hYBhj2kkq,229760,60,0.8029999999999999,0.625,0,-5.379,0.0382,0.135,0.0,0.0888,0.94,133.013,3.8293333333333335
4225,4J92EUjxBf8cj3yMr3M6B5,In The Night,2tndYCXQneCV4jtoWRwVpz,Lucas Estrada,1y8WgXMkztAiCkcGJh4ENO,162616,0,0.726,0.631,5,-7.082999999999999,0.0625,0.154,3.96e-05,0.2239999999999999,0.629,123.996,2.7102666666666666
4269,4RmMZO3oz3LI1SfJ89CBo7,Make Love,3Ao6gAvkCZUtj4ALBjNmXV,David Shane,7Hwx746MRLiXZpxJOGo5tl,120000,0,0.78,0.758,1,-2.8310000000000004,0.0487,0.134,0.0,0.139,0.237,120.001,2.0
4276,39TFRlah4iAIza7x6ssPUZ,Worst Mistake,3AXI2Qfty5IVrmtQzi8weo,MOKABY,48CeNIDyYMxWzlLD7RVWiY,150650,0,0.715,0.8190000000000001,0,-5.518,0.2269999999999999,0.37,3.2e-06,0.175,0.499,126.143,2.5108333333333333
4284,1nhtP8put1KkwqdrZcA1Gi,Gucci Knife (feat. MASN),3mPc8WGusz2XF3Tvs3AKCR,Carlie Hanson,0MJRKW8pwyQH16WQlMXiH7,151642,58,0.68,0.623,11,-6.657,0.0464,0.055,0.0,0.596,0.379,145.002,2.5273666666666665
4292,7eRaK8LJUUgStuF29HpNsQ,Gone,2YqJwmohaNjg9lg51flSax,Chiiild,4tvYoJP6LcXBpHglrrH1BP,171693,57,0.775,0.4379999999999999,7,-8.479,0.0598,0.654,0.0796,0.131,0.637,142.02700000000002,2.86155
4293,7zju6S29L5GdcMQNFo7rxH,Touch Down 2 Cause Hell,1IRUBjX6bQWnwupD48ZRgc,Hd4president,2zyP1qrnwy6b4MA9xtLlZL,164754,52,0.8490000000000001,0.818,1,-4.263999999999999,0.275,0.00126,0.0,0.0921,0.662,168.977,2.7459
4297,6evS8DqfQjZp5CedLG8qTA,Keep Dancing,6JzWgxi0nFzcHq7cqpGbiz,Marcus Layton,16UH7szvlsT8exX9dCIINL,171029,50,0.746,0.809,2,-5.49,0.1119999999999999,0.1369999999999999,1.5399999999999998e-05,0.122,0.5710000000000001,119.987,2.850483333333333
4298,6rIXdBC74sTiA3XknfwL9V,Holdin Me Down,41I5xI04kixwmonDBl0Sda,King Combs,1J9L7EU6JatlCjQ0rDcA9Q,251838,59,0.6709999999999999,0.622,9,-5.709,0.348,0.236,1.29e-06,0.0928,0.417,155.599,4.1973
4299,7HYg1YBkwyc3I10NV3UQp2,Back to You,4n7LqAJhu3k6rrKMu3VfDa,Matvey Emerson,2TAd36hOtVksOSwFPFh0Rd,152500,0,0.77,0.7190000000000001,6,-6.247999999999999,0.0507,0.0154,0.00601,0.103,0.746,120.005,2.5416666666666665
4310,6VCi7GBiRgDMmDnzh8ytWu,Peaches,12Jp4jInGELGsN5jydIbx5,Dame Dame,7x5TMerI7qczseUKXT2Bu1,139937,0,0.499,0.667,0,-8.457,0.147,0.2339999999999999,0.0,0.25,0.735,183.737,2.3322833333333333
4311,0o7p0yZL6fJ4EbciC8yP0X,Memories,3UV0wVQkft6lKLDGioqnyO,Coopex,3bBpuCxM7ZXuEcyJqoNxbe,138452,48,0.745,0.862,8,-4.18,0.1159999999999999,0.335,0.000623,0.102,0.738,123.979,2.307533333333333
4315,1JGi2oEvxUQLHxyWYanhd9,Dear Anna,7qDpBmvybNw8KtjRW36OkX,Kyle The Hooligan,30zNk6rZ4Iyo6mb8OC9edP,147147,45,0.7070000000000001,0.57,5,-8.276,0.0446,0.0498,0.0,0.102,0.288,170.033,2.45245
4343,4KlPTtONyk5QAOATNpEtiy,Love Again,0K3HwnyYaxoQO9hZCBLtOH,LANNÉ,6m6tjs4h0A4TIFiWuW7rwM,160324,49,0.706,0.742,0,-6.577000000000001,0.139,0.0241,2.61e-06,0.104,0.178,124.99,2.672066666666667
4364,1aKz5AuZn1mXb2BVCnbM72,Can't Stop (Oh No),34Q1USAO0pv4gNxcnOKNav,Papa Zeus,5BOl6L8QQOQqEGh0Suou0v,153010,55,0.643,0.6579999999999999,7,-4.8,0.0264,0.0336,0.00188,0.337,0.7190000000000001,122.0,2.5501666666666667
4365,2yZ9HCKTIK0iDOmHtU3EIU,I'll Never Let You Know,047UnCFE2OuyfRR2kx0o5j,Lion,50PrHlK09Jq8EfZo71lNFa,150080,42,0.524,0.868,1,-5.827000000000001,0.143,0.148,0.00352,0.177,0.336,120.535,2.501333333333333
4382,1RAbh27nI1A5p1KjNB3Qr0,Damn Good Weekend,2FnjEL8SlmLe3YBFmPkV9N,Glaceo,2MchClj3QSU4qe9Y8GktHE,209423,0,0.78,0.787,8,-5.9670000000000005,0.0465,0.296,0.0,0.103,0.8009999999999999,129.986,3.4903833333333334
4397,4uH7pRO1frm3WGrHSJxG9S,Alone,1kPCI44Jh0btRRRHjouPSc,Natio,0CymyyRzQbmMtaEdaJf6JX,159428,0,0.762,0.593,0,-7.57,0.0506,0.133,6.17e-06,0.0554,0.8170000000000001,118.009,2.6571333333333333
4413,1BZasayTT2FTbSujdOMA42,Pretend,18eciKrusDglwwZPbopzpJ,JACØBS,65r9eJiiMaMUQvyX6rAQT0,181991,0,0.7959999999999999,0.8029999999999999,11,-7.009,0.0494,0.15,0.00122,0.157,0.5760000000000001,123.027,3.033183333333333
4436,0oE5hKEXzAXdnVD3IOUuf7,The Greatest,4entyF7OCaoqs4m1tSUeEo,Tewy,078Tygb1F8yvePhYFwq9Kt,259608,46,0.634,0.555,1,-5.742000000000001,0.181,0.38,0.0,0.207,0.608,168.009,4.3268
4456,5xasvXseoDzjEA2OZPwMiu,Speechless - Stripped Version,15oiQRdZa4LrpfMbJ2dwzK,Jethro,5uaWfJK3AKBgtLzIk1j3xt,130169,43,0.494,0.171,4,-9.332,0.0746,0.943,0.0,0.0908,0.256,183.847,2.169483333333333
4477,2eQP9iYUENZqLWHWVwWCYt,Someone Else,4mkCUH10teB1zbDohwQM8R,Calum Venice,3l5OxZoQloT7bpahWtwbac,184932,0,0.7120000000000001,0.794,6,-4.081,0.0722,0.0915,0.0,0.209,0.884,107.967,3.0822
4525,0tarfalHgEIXWV2JkuAtlK,Do You Love Me,6Yti5KSZWOxrpOX9w8qAz0,Nippandab,03qSJMXGtmNK7otghTVDYr,161404,0,0.7909999999999999,0.901,11,-6.405,0.0467,0.0144,0.000332,0.138,0.203,124.961,2.6900666666666666
4530,1n0zRyCUVQxXhTEZL9jnAO,Deja Vu - No No Never,1cdXZUfRhXZ8DnwMV4CcS5,Sugar Jesus,6x2nBUDAgI3qw3zgB5eMmd,177348,45,0.878,0.652,7,-5.752000000000001,0.0417,0.0341,0.000167,0.0944,0.324,121.99,2.9558
4543,634p8hqXIcJUM8D9aId57Y,Stay Awake,5f5mH9BDkeyXmDbzevu38d,Alfons,78A3HbNrJDcoWQzdnODwA6,151470,0,0.779,0.662,3,-8.119,0.0561,0.138,0.000303,0.142,0.3779999999999999,133.501,2.5245
4546,4Fu6xBFScpMpdaOP6yn4fY,Lose Track,2MbY32LPINIi9P6PCkrOJI,MC4D,5vnhGfWvnm1DsnahzKxMTh,202605,34,0.609,0.779,1,-5.3870000000000005,0.04,0.03,0.0,0.192,0.1,125.969,3.37675
